lot_id,wafer_id,tool_id,slot,point_id,radius_mm,angle_deg,cd_nm,defect_count,measured_at
LOT-007,LOT-007-W05,PHOTO_A,15,3,45.0,60.0,44.428,0,2026-07-22 19:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,42,142.0,150.0,45.227,0,2026-07-22 18:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,14,85.0,30.0,44.142,0,2026-07-21 17:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,35,120.0,300.0,44.369,0,2026-07-23 19:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,0,0.0,0.0,43.998,0,2026-07-21 18:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,31,120.0,180.0,41.623,10,2026-07-23 09:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,38,142.0,30.0,41.448,11,2026-07-23 11:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,35,120.0,300.0,41.496,7,2026-07-22 10:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,7,45.0,180.0,45.757,4,2026-07-24 02:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,9,45.0,240.0,45.331,2,2026-07-22 17:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,29,120.0,120.0,44.713,2,2026-07-22 16:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,39,142.0,60.0,41.258,8,2026-07-24 10:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,45,142.0,240.0,45.283,0,2026-07-23 23:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,19,85.0,180.0,45.234,2,2026-07-23 23:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,34,120.0,270.0,42.565,8,2026-07-22 07:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,3,45.0,60.0,44.764,4,2026-07-20 19:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,4,45.0,90.0,44.575,4,2026-07-21 08:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,42,142.0,150.0,44.687,4,2026-07-21 10:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,10,45.0,270.0,45.075,2,2026-07-22 00:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,2,45.0,30.0,44.684,3,2026-07-23 10:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,17,85.0,120.0,44.977,0,2026-07-21 16:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,18,85.0,150.0,44.129,2,2026-07-24 08:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,34,120.0,270.0,44.678,1,2026-07-24 00:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,44,142.0,210.0,44.935,1,2026-07-24 01:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,38,142.0,30.0,44.67,2,2026-07-20 23:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,19,85.0,180.0,,3,2026-07-23 19:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,26,120.0,30.0,45.314,0,2026-07-21 16:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,12,45.0,330.0,45.526,3,2026-07-22 10:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,47,142.0,300.0,45.248,1,2026-07-20 19:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,0,0.0,0.0,46.046,1,2026-07-21 08:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,6,45.0,150.0,43.835,4,2026-07-20 18:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,33,120.0,240.0,44.656,0,2026-07-21 01:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,25,120.0,0.0,42.408,2,2026-07-22 07:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,18,85.0,150.0,44.058,3,2026-07-20 16:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,45,142.0,240.0,44.492,4,2026-07-23 17:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,39,142.0,60.0,44.979,0,2026-07-21 16:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,7,45.0,180.0,45.724,2,2026-07-23 23:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,20,85.0,210.0,45.611,0,2026-07-21 19:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,15,85.0,60.0,44.404,2,2026-07-23 18:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,18,85.0,150.0,44.581,1,2026-07-22 11:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,48,142.0,330.0,44.276,0,2026-07-22 18:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,43,142.0,180.0,44.781,1,2026-07-24 02:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,10,45.0,270.0,45.566,1,2026-07-21 03:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,25,120.0,0.0,44.874,2,2026-07-22 15:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,32,120.0,210.0,44.425,1,2026-07-22 16:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,23,85.0,300.0,44.797,1,2026-07-23 01:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,8,45.0,210.0,46.052,5,2026-07-24 07:00:00
LOT-012,LOT-012-W02,PHOTO_C,6,20,85.0,210.0,44.707,1,2026-07-24 08:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,48,142.0,330.0,40.311,6,2026-07-23 11:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,37,142.0,0.0,45.043,1,2026-07-22 03:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,23,85.0,300.0,45.085,0,2026-07-21 00:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,40,142.0,90.0,41.605,8,2026-07-22 07:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,20,85.0,210.0,44.649,3,2026-07-22 11:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,12,45.0,330.0,44.885,2,2026-07-21 10:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,9,45.0,240.0,44.191,2,2026-07-21 15:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,24,85.0,330.0,44.74,1,2026-07-21 15:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,33,120.0,240.0,45.865,0,2026-07-22 00:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,44,142.0,210.0,0.046375,0,2026-07-22 01:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,8,45.0,210.0,44.034,2,2026-07-21 15:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,6,45.0,150.0,45.458,2,2026-07-22 00:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,32,120.0,210.0,41.866,7,2026-07-24 07:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,14,85.0,30.0,44.28,4,2026-07-23 10:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,27,120.0,60.0,44.205,0,2026-07-20 17:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,3,45.0,60.0,45.129,2,2026-07-21 00:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,5,45.0,120.0,45.263,1,2026-07-24 00:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,38,142.0,30.0,40.665,5,2026-07-24 07:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,5,45.0,120.0,45.355,2,2026-07-21 15:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,9,45.0,240.0,45.619,0,2026-07-22 00:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,0,0.0,0.0,46.647,1,2026-07-22 01:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,37,142.0,0.0,,1,2026-07-24 03:00:00
LOT-003,LOT-003-W02,PHOTO_C,6,36,120.0,330.0,44.643,0,2026-07-21 08:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,47,142.0,300.0,0.044771,2,2026-07-23 16:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,35,120.0,300.0,41.474,14,2026-07-24 10:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,36,120.0,330.0,41.503,8,2026-07-23 07:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,28,120.0,90.0,46.004,0,2026-07-20 19:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,5,45.0,120.0,44.495,4,2026-07-23 16:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,36,120.0,330.0,45.203,1,2026-07-21 03:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,23,85.0,300.0,45.105,0,2026-07-20 18:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,26,120.0,30.0,44.991,0,2026-07-23 16:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,22,85.0,270.0,44.763,1,2026-07-23 17:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,22,85.0,270.0,44.17,2,2026-07-23 10:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,21,85.0,240.0,45.33,1,2026-07-22 01:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,21,85.0,240.0,44.803,2,2026-07-20 16:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,30,120.0,150.0,44.527,2,2026-07-22 01:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,18,85.0,150.0,45.498,3,2026-07-22 15:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,45,142.0,240.0,44.088,0,2026-07-21 07:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,28,120.0,90.0,44.538,0,2026-07-23 17:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,2,45.0,30.0,45.394,2,2026-07-21 10:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,10,45.0,270.0,45.966,0,2026-07-21 17:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,22,85.0,270.0,44.383,4,2026-07-21 17:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,12,45.0,330.0,45.162,3,2026-07-20 15:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,17,85.0,120.0,45.949,1,2026-07-22 03:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,14,85.0,30.0,44.254,1,2026-07-23 16:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,30,120.0,150.0,41.272,4,2026-07-22 08:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,32,120.0,210.0,44.402,1,2026-07-21 11:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,8,45.0,210.0,45.023,2,2026-07-23 02:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,42,142.0,150.0,40.631,6,2026-07-22 07:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,39,142.0,60.0,43.809,0,2026-07-22 23:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,29,120.0,120.0,44.958,4,2026-07-20 17:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,29,120.0,120.0,44.355,2,2026-07-21 07:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,19,85.0,180.0,45.381,1,2026-07-21 11:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,25,120.0,0.0,44.999,3,2026-07-22 02:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,37,142.0,0.0,43.643,1,2026-07-21 10:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,2,45.0,30.0,44.322,1,2026-07-23 18:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,14,85.0,30.0,45.532,2,2026-07-21 02:00:00
LOT-003,LOT-003-W04,PHOTO_C,12,30,120.0,150.0,43.63,1,2026-07-21 10:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,37,142.0,0.0,44.394,0,2026-07-23 18:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,22,85.0,270.0,44.616,1,2026-07-20 15:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,23,85.0,300.0,44.72,3,2026-07-24 09:00:00
LOT-012,LOT-012-W03,PHOTO_C,9,21,85.0,240.0,45.453,1,2026-07-24 09:00:00
LOT-011,LOT-011-W02,PHOTO_B,6,9,45.0,240.0,45.467,2,2026-07-24 00:00:00
LOT-012,LOT-012-W01,PHOTO_C,3,34,120.0,270.0,40.822,7,2026-07-24 07:00:00
LOT-007,LOT-007-W01,PHOTO_A,3,40,142.0,90.0,44.125,3,2026-07-22 15:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,13,85.0,0.0,44.897,1,2026-07-21 11:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,7,45.0,180.0,44.895,0,2026-07-24 11:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,39,142.0,60.0,41.665,8,2026-07-23 07:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,2,45.0,30.0,45.166,4,2026-07-23 07:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,1,45.0,0.0,44.107,3,2026-07-23 08:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,44,142.0,210.0,44.433,1,2026-07-24 02:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,23,85.0,300.0,45.162,1,2026-07-21 03:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,12,45.0,330.0,45.354,1,2026-07-23 15:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,43,142.0,180.0,44.744,1,2026-07-23 02:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,33,120.0,240.0,44.846,1,2026-07-23 01:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,41,142.0,120.0,45.279,3,2026-07-21 15:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,24,85.0,330.0,45.087,0,2026-07-22 00:00:00
LOT-001,LOT-001-W05,PHOTO_A,15,4,45.0,90.0,,1,2026-07-20 19:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,25,120.0,0.0,45.248,2,2026-07-22 18:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,42,142.0,150.0,40.762,8,2026-07-23 09:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,37,142.0,0.0,45.274,1,2026-07-24 02:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,10,45.0,270.0,44.286,0,2026-07-21 09:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,45,142.0,240.0,41.142,4,2026-07-23 08:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,5,45.0,120.0,45.877,1,2026-07-21 01:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,30,120.0,150.0,44.06,1,2026-07-23 19:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,38,142.0,30.0,45.046,2,2026-07-22 02:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,38,142.0,30.0,44.629,2,2026-07-21 16:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,21,85.0,240.0,45.617,0,2026-07-23 01:00:00
LOT-009,LOT-009-W02,PHOTO_C,6,26,120.0,30.0,43.392,8,2026-07-23 08:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,14,85.0,30.0,44.887,0,2026-07-22 16:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,24,85.0,330.0,45.432,4,2026-07-21 02:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,47,142.0,300.0,41.805,8,2026-07-24 10:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,29,120.0,120.0,40.594,7,2026-07-23 09:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,45,142.0,240.0,45.436,0,2026-07-22 01:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,42,142.0,150.0,45.479,3,2026-07-20 23:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,40,142.0,90.0,42.058,8,2026-07-24 11:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,48,142.0,330.0,45.837,1,2026-07-23 03:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,20,85.0,210.0,43.828,3,2026-07-20 17:00:00
LOT-009,LOT-009-W04,PHOTO_C,12,26,120.0,30.0,40.543,5,2026-07-23 10:00:00
LOT-005,LOT-005-W03,PHOTO_B,9,48,142.0,330.0,44.095,3,2026-07-22 01:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,33,120.0,240.0,40.45,9,2026-07-24 11:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,9,45.0,240.0,44.66,3,2026-07-21 09:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,14,85.0,30.0,44.926,0,2026-07-23 11:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,11,45.0,300.0,45.161,0,2026-07-23 15:00:00
LOT-012,LOT-012-W04,PHOTO_C,12,48,142.0,330.0,40.553,5,2026-07-24 10:00:00
LOT-005,LOT-005-W04,PHOTO_B,12,37,142.0,0.0,44.895,0,2026-07-22 02:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,3,45.0,60.0,,0,2026-07-21 19:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,43,142.0,180.0,44.717,4,2026-07-21 02:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,32,120.0,210.0,40.52,5,2026-07-23 09:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,48,142.0,330.0,42.684,3,2026-07-20 17:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,45,142.0,240.0,45.503,1,2026-07-22 00:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,17,85.0,120.0,44.454,3,2026-07-20 17:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,2,45.0,30.0,,2,2026-07-22 19:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,43,142.0,180.0,41.398,7,2026-07-22 11:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,1,45.0,0.0,45.316,0,2026-07-23 15:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,43,142.0,180.0,45.755,1,2026-07-21 23:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,15,85.0,60.0,44.267,3,2026-07-22 11:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,5,45.0,120.0,0.044388,2,2026-07-22 11:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,32,120.0,210.0,44.999,2,2026-07-22 23:00:00
LOT-011,LOT-011-W03,PHOTO_B,9,1,45.0,0.0,45.818,2,2026-07-24 01:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,41,142.0,120.0,44.623,2,2026-07-23 23:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,1,45.0,0.0,44.234,0,2026-07-22 08:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,22,85.0,270.0,44.553,2,2026-07-22 17:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,18,85.0,150.0,44.386,3,2026-07-21 01:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,33,120.0,240.0,44.491,3,2026-07-24 02:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,16,85.0,90.0,45.337,1,2026-07-24 11:00:00
LOT-006,LOT-006-W04,PHOTO_C,12,1,45.0,0.0,45.305,2,2026-07-22 10:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,40,142.0,90.0,44.218,1,2026-07-22 17:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,43,142.0,180.0,44.53,0,2026-07-21 09:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,6,45.0,150.0,44.252,3,2026-07-21 09:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,45,142.0,240.0,,10,2026-07-22 11:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,28,120.0,90.0,42.02,5,2026-07-23 09:00:00
LOT-002,LOT-002-W03,PHOTO_B,9,43,142.0,180.0,46.15,1,2026-07-21 01:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,48,142.0,330.0,40.73,7,2026-07-22 07:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,44,142.0,210.0,44.308,2,2026-07-20 18:00:00
LOT-004,LOT-004-W04,PHOTO_A,12,6,45.0,150.0,44.317,0,2026-07-21 18:00:00
LOT-008,LOT-008-W01,PHOTO_B,3,0,0.0,0.0,45.649,0,2026-07-22 23:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,35,120.0,300.0,46.168,2,2026-07-22 03:00:00
LOT-008,LOT-008-W04,PHOTO_B,12,14,85.0,30.0,45.821,0,2026-07-23 02:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,46,142.0,270.0,43.573,0,2026-07-20 16:00:00
LOT-006,LOT-006-W05,PHOTO_C,15,4,45.0,90.0,,3,2026-07-22 11:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,27,120.0,60.0,44.816,0,2026-07-22 00:00:00
LOT-002,LOT-002-W01,PHOTO_B,3,46,142.0,270.0,45.445,0,2026-07-20 23:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,19,85.0,180.0,45.371,2,2026-07-22 18:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,25,120.0,0.0,45.831,1,2026-07-21 00:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,8,45.0,210.0,44.684,1,2026-07-21 02:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,31,120.0,180.0,45.494,2,2026-07-24 02:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,45,142.0,240.0,44.885,2,2026-07-20 16:00:00
LOT-009,LOT-009-W05,PHOTO_C,15,31,120.0,180.0,41.201,3,2026-07-23 11:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,38,142.0,30.0,45.291,1,2026-07-22 00:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,27,120.0,60.0,44.795,0,2026-07-23 15:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,33,120.0,240.0,45.201,2,2026-07-22 18:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,31,120.0,180.0,41.922,6,2026-07-23 07:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,23,85.0,300.0,44.497,1,2026-07-23 18:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,26,120.0,30.0,44.336,2,2026-07-21 23:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,35,120.0,300.0,45.262,1,2026-07-23 17:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,7,45.0,180.0,44.57,2,2026-07-21 11:00:00
LOT-010,LOT-010-W04,PHOTO_A,12,16,85.0,90.0,44.211,1,2026-07-23 18:00:00
LOT-008,LOT-008-W02,PHOTO_B,6,29,120.0,120.0,44.438,0,2026-07-23 00:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,30,120.0,150.0,44.44,2,2026-07-23 15:00:00
LOT-001,LOT-001-W01,PHOTO_A,3,20,85.0,210.0,44.698,2,2026-07-20 15:00:00
LOT-008,LOT-008-W05,PHOTO_B,15,13,85.0,0.0,45.391,1,2026-07-23 03:00:00
LOT-007,LOT-007-W02,PHOTO_A,6,41,142.0,120.0,44.404,0,2026-07-22 16:00:00
LOT-003,LOT-003-W01,PHOTO_C,3,16,85.0,90.0,44.823,1,2026-07-21 07:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,24,85.0,330.0,45.333,0,2026-07-21 03:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,22,85.0,270.0,,3,2026-07-21 19:00:00
LOT-001,LOT-001-W04,PHOTO_A,12,39,142.0,60.0,45.229,5,2026-07-20 18:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,30,120.0,150.0,45.485,0,2026-07-23 17:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,46,142.0,270.0,44.409,0,2026-07-23 17:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,21,85.0,240.0,44.924,1,2026-07-23 19:00:00
LOT-007,LOT-007-W03,PHOTO_A,9,34,120.0,270.0,45.207,3,2026-07-22 17:00:00
LOT-008,LOT-008-W03,PHOTO_B,9,19,85.0,180.0,45.322,1,2026-07-23 01:00:00
LOT-006,LOT-006-W02,PHOTO_C,6,17,85.0,120.0,45.053,1,2026-07-22 08:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,9,45.0,240.0,,1,2026-07-24 03:00:00
LOT-004,LOT-004-W03,PHOTO_A,9,24,85.0,330.0,44.248,2,2026-07-21 17:00:00
LOT-006,LOT-006-W03,PHOTO_C,9,12,45.0,330.0,45.112,2,2026-07-22 09:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,22,85.0,270.0,45.62,2,2026-07-21 16:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,36,120.0,330.0,44.019,1,2026-07-22 19:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,43,142.0,180.0,45.174,1,2026-07-23 16:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,9,45.0,240.0,46.21,1,2026-07-22 18:00:00
LOT-009,LOT-009-W01,PHOTO_C,3,30,120.0,150.0,41.975,6,2026-07-23 07:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,31,120.0,180.0,45.56,2,2026-07-22 03:00:00
LOT-004,LOT-004-W02,PHOTO_A,6,24,85.0,330.0,44.42,1,2026-07-21 16:00:00
LOT-010,LOT-010-W02,PHOTO_A,6,23,85.0,300.0,43.477,3,2026-07-23 16:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,24,85.0,330.0,44.683,1,2026-07-22 19:00:00
LOT-004,LOT-004-W01,PHOTO_A,3,12,45.0,330.0,45.887,2,2026-07-21 15:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,11,45.0,300.0,45.157,2,2026-07-22 18:00:00
LOT-002,LOT-002-W05,PHOTO_B,15,9,45.0,240.0,44.809,3,2026-07-21 03:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,6,45.0,150.0,43.981,1,2026-07-23 17:00:00
LOT-011,LOT-011-W01,PHOTO_B,3,5,45.0,120.0,46.089,3,2026-07-23 23:00:00
LOT-006,LOT-006-W01,PHOTO_C,3,18,85.0,150.0,0.044886,1,2026-07-22 07:00:00
LOT-005,LOT-005-W02,PHOTO_B,6,23,85.0,300.0,45.089,0,2026-07-22 00:00:00
LOT-011,LOT-011-W05,PHOTO_B,15,40,142.0,90.0,45.006,0,2026-07-24 03:00:00
LOT-012,LOT-012-W05,PHOTO_C,15,17,85.0,120.0,44.525,4,2026-07-24 11:00:00
LOT-010,LOT-010-W03,PHOTO_A,9,19,85.0,180.0,44.836,0,2026-07-23 17:00:00
LOT-007,LOT-007-W04,PHOTO_A,12,45,142.0,240.0,42.857,0,2026-07-22 18:00:00
LOT-001,LOT-001-W02,PHOTO_A,6,32,120.0,210.0,44.733,2,2026-07-20 16:00:00
LOT-002,LOT-002-W04,PHOTO_B,12,46,142.0,270.0,46.119,1,2026-07-21 02:00:00
LOT-009,LOT-009-W03,PHOTO_C,9,35,120.0,300.0,42.441,9,2026-07-23 09:00:00
LOT-003,LOT-003-W05,PHOTO_C,15,18,85.0,150.0,,3,2026-07-21 11:00:00
LOT-003,LOT-003-W03,PHOTO_C,9,32,120.0,210.0,44.758,6,2026-07-21 09:00:00
LOT-010,LOT-010-W01,PHOTO_A,3,16,85.0,90.0,45.38,1,2026-07-23 15:00:00
LOT-005,LOT-005-W01,PHOTO_B,3,11,45.0,300.0,45.589,0,2026-07-21 23:00:00
LOT-011,LOT-011-W04,PHOTO_B,12,23,85.0,300.0,45.326,1,2026-07-24 02:00:00
LOT-004,LOT-004-W05,PHOTO_A,15,14,85.0,30.0,43.876,1,2026-07-21 19:00:00
LOT-001,LOT-001-W03,PHOTO_A,9,0,0.0,0.0,45.328,1,2026-07-20 17:00:00
LOT-010,LOT-010-W05,PHOTO_A,15,39,142.0,60.0,44.479,0,2026-07-23 19:00:00
LOT-007,LOT-007-W05,PHOTO_A,15,20,85.0,210.0,44.493,2,2026-07-22 19:00:00
LOT-005,LOT-005-W05,PHOTO_B,15,11,45.0,300.0,45.063,0,2026-07-22 03:00:00
LOT-002,LOT-002-W02,PHOTO_B,6,5,45.0,120.0,45.713,1,2026-07-21 00:00:00
